asset_id,downstream_assets,customers_affected,population_water_affected,critical_facilities_affected,cascade_population_water,cascade_delay_hours,consequence_score
DFR-01422,0,1106.0,0.0,0,0.0,,2765.0
DFR-01423,1,17440.0,0.0,3,0.0,,45100.0
DFR-01424,0,7735.0,0.0,2,0.0,,20337.5
DFR-01425,1,1137.0,0.0,0,0.0,,2842.5
DFR-01426,0,12519.0,0.0,0,0.0,,31297.5
DFR-01427,1,983.0,0.0,0,0.0,,2457.5
DFR-01428,1,3424.0,0.0,0,0.0,,8560.0
DFR-01429,0,1726.0,0.0,0,0.0,,4315.0
DFR-01430,0,2956.0,0.0,0,0.0,,7390.0
DFR-01431,0,7696.0,0.0,0,0.0,,19240.0
DFR-01432,0,1753.0,0.0,0,0.0,,4382.5
DFR-01433,0,6399.0,0.0,0,0.0,,15997.5
DFR-01434,0,3474.0,0.0,0,0.0,,8685.0
DFR-01435,0,14870.0,0.0,1,0.0,,37675.0
DFR-01436,0,5828.0,0.0,1,0.0,,15070.0
DFR-01437,0,5818.0,0.0,0,0.0,,14545.0
DFR-01438,0,3296.0,0.0,1,0.0,,8740.0
DFR-01439,0,1859.0,0.0,1,0.0,,5147.5
DFR-01440,0,1736.0,0.0,0,0.0,,4340.0
DFR-01441,1,1669.0,0.0,2,0.0,,5172.5
DFR-01442,1,9926.0,0.0,1,0.0,,25315.0
DFR-01443,0,1029.0,0.0,1,0.0,,3072.5
DFR-01444,0,7525.0,0.0,0,0.0,,18812.5
DFR-01445,1,7346.0,0.0,0,0.0,,18365.0
DFR-01446,0,3403.0,0.0,0,0.0,,8507.5
DFR-01447,0,4749.0,0.0,0,0.0,,11872.5
DFR-01448,0,1608.0,0.0,0,0.0,,4020.0
DFR-01449,0,9334.0,0.0,0,0.0,,23335.0
DFR-01450,0,799.0,0.0,0,0.0,,1997.5
DFR-01451,0,2593.0,0.0,0,0.0,,6482.5
DFR-01452,0,751.0,0.0,0,0.0,,1877.5
DFR-01453,0,4723.0,0.0,1,0.0,,12307.5
DFR-01454,0,1965.0,0.0,0,0.0,,4912.5
DFR-01455,0,5320.0,0.0,0,0.0,,13300.0
DFR-01456,0,7583.0,0.0,1,0.0,,19457.5
DFR-01457,0,7729.0,0.0,0,0.0,,19322.5
DFR-01458,2,1295.0,0.0,0,0.0,,3237.5
DFR-01459,0,9717.0,0.0,1,0.0,,24792.5
DFR-01460,0,2940.0,0.0,0,0.0,,7350.0
DFR-01461,0,1068.0,0.0,0,0.0,,2670.0
DFR-01462,1,7067.0,0.0,1,0.0,,18167.5
DFR-01463,1,1280.0,0.0,0,0.0,,3200.0
DFR-01464,1,906.0,0.0,0,0.0,,2265.0
DFR-01465,0,2697.0,0.0,1,0.0,,7242.5
DFR-01466,0,1734.0,0.0,0,0.0,,4335.0
DFR-01467,0,2208.0,0.0,0,0.0,,5520.0
DFR-01468,0,8933.0,0.0,0,0.0,,22332.5
DFR-01469,0,7349.0,0.0,1,0.0,,18872.5
DFR-01470,1,2711.0,0.0,0,0.0,,6777.5
DFR-01471,1,2474.0,0.0,0,0.0,,6185.0
DFR-01472,1,1340.0,0.0,0,0.0,,3350.0
DFR-01473,0,6261.0,0.0,0,0.0,,15652.5
DFR-01474,0,908.0,0.0,0,0.0,,2270.0
DFR-01475,0,3655.0,0.0,0,0.0,,9137.5
DFR-01476,0,2922.0,0.0,0,0.0,,7305.0
DFR-01477,0,8256.0,0.0,1,0.0,,21140.0
DFR-01478,0,8609.0,0.0,0,0.0,,21522.5
DFR-01479,1,5614.0,0.0,2,0.0,,15035.0
DFR-01480,0,16860.0,0.0,2,0.0,,43150.0
DFR-01481,0,1605.0,0.0,0,0.0,,4012.5
DFR-01482,1,7537.0,0.0,0,0.0,,18842.5
DFR-01483,0,1608.0,0.0,0,0.0,,4020.0
DFR-01484,0,1032.0,0.0,1,0.0,,3080.0
DFR-01485,0,1037.0,0.0,0,0.0,,2592.5
DFR-01486,0,1670.0,0.0,0,0.0,,4175.0
DFR-01487,3,13810.0,0.0,0,0.0,,34525.0
DFR-01488,0,2095.0,0.0,1,0.0,,5737.5
DFR-01489,0,15080.0,0.0,1,0.0,,38200.0
DFR-01490,0,1941.0,0.0,1,0.0,,5352.5
DFR-01491,0,1771.0,0.0,0,0.0,,4427.5
DFR-01492,0,8228.0,0.0,1,0.0,,21070.0
DFR-01493,0,930.0,0.0,0,0.0,,2325.0
DFR-01494,1,7113.0,0.0,2,0.0,,18782.5
DFR-01495,1,1799.0,0.0,0,0.0,,4497.5
DFR-01496,1,1234.0,0.0,0,0.0,,3085.0
DFR-01497,0,14643.0,0.0,0,0.0,,36607.5
DFR-01498,0,2650.0,0.0,1,0.0,,7125.0
DFR-01499,0,1922.0,0.0,0,0.0,,4805.0
DFR-01500,0,1778.0,0.0,0,0.0,,4445.0
DFR-01501,0,1901.0,0.0,0,0.0,,4752.5
DFR-01502,0,3864.0,0.0,1,0.0,,10160.0
DFR-01503,0,1327.0,0.0,1,0.0,,3817.5
DFR-01504,1,4306.0,0.0,2,0.0,,11765.0
DFR-01505,0,6314.0,0.0,2,0.0,,16785.0
DFR-01506,0,3040.0,0.0,0,0.0,,7600.0
DFR-01507,0,2054.0,0.0,0,0.0,,5135.0
DFR-01508,0,3387.0,0.0,0,0.0,,8467.5
DFR-01509,0,810.0,0.0,0,0.0,,2025.0
DFR-01510,2,5231.0,0.0,0,0.0,,13077.5
DFR-01511,0,13093.0,0.0,2,0.0,,33732.5
DFR-01512,0,720.0,0.0,0,0.0,,1800.0
DFR-01513,0,7925.0,0.0,0,0.0,,19812.5
DFR-01514,0,12392.0,0.0,0,0.0,,30980.0
DFR-01515,0,670.0,0.0,1,0.0,,2175.0
DFR-01516,0,1399.0,0.0,1,0.0,,3997.5
DFR-01517,1,1766.0,0.0,0,0.0,,4415.0
DFR-01518,0,3590.0,0.0,1,0.0,,9475.0
DFR-01519,1,2498.0,0.0,0,0.0,,6245.0
DFR-01520,0,1168.0,0.0,0,0.0,,2920.0
DFR-01521,0,5856.0,0.0,1,0.0,,15140.0
DFR-01522,0,6149.0,0.0,1,0.0,,15872.5
DFR-01523,0,5288.0,0.0,0,0.0,,13220.0
DFR-01524,0,4186.0,0.0,1,0.0,,10965.0
DFR-01525,0,11984.0,0.0,2,0.0,,30960.0
DFR-01526,0,859.0,0.0,0,0.0,,2147.5
DFR-01527,0,2916.0,0.0,0,0.0,,7290.0
DFR-01528,0,4517.0,0.0,0,0.0,,11292.5
DFR-01529,0,14517.0,0.0,1,0.0,,36792.5
DFR-01530,0,10342.0,0.0,3,0.0,,27355.0
DFR-01531,0,3529.0,0.0,1,0.0,,9322.5
DFR-01532,1,4278.0,0.0,2,0.0,,11695.0
DFR-01533,0,5257.0,0.0,0,0.0,,13142.5
DFR-01534,0,2384.0,0.0,0,0.0,,5960.0
DFR-01535,0,2282.0,0.0,0,0.0,,5705.0
DFR-01536,0,8530.0,0.0,0,0.0,,21325.0
DFR-01537,0,2077.0,0.0,0,0.0,,5192.5
DFR-01538,1,3871.0,0.0,0,0.0,,9677.5
DFR-01539,0,6686.0,0.0,1,0.0,,17215.0
DFR-01540,0,3998.0,0.0,1,0.0,,10495.0
DFR-01541,0,3161.0,0.0,1,0.0,,8402.5
DFR-01542,0,4129.0,0.0,0,0.0,,10322.5
DFR-01543,0,2315.0,0.0,0,0.0,,5787.5
DFR-01544,0,927.0,0.0,0,0.0,,2317.5
DFR-01545,0,6322.0,0.0,0,0.0,,15805.0
DFR-01546,0,12776.0,0.0,0,0.0,,31940.0
DFR-01547,0,1873.0,0.0,1,0.0,,5182.5
DFR-01548,0,1179.0,0.0,0,0.0,,2947.5
DFR-01549,0,2630.0,0.0,0,0.0,,6575.0
DFR-01550,0,3215.0,0.0,2,0.0,,9037.5
DFR-01551,0,1522.0,0.0,0,0.0,,3805.0
DFR-01552,0,11799.0,0.0,0,0.0,,29497.5
DFR-01553,0,2744.0,0.0,0,0.0,,6860.0
DFR-01554,0,8956.0,0.0,0,0.0,,22390.0
DFR-01555,0,3798.0,0.0,0,0.0,,9495.0
DFR-01556,0,3010.0,0.0,0,0.0,,7525.0
DFR-01557,0,1208.0,0.0,0,0.0,,3020.0
DFR-01558,0,5365.0,0.0,1,0.0,,13912.5
DFR-01559,1,2531.0,0.0,1,0.0,,6827.5
DFR-01560,0,3514.0,0.0,0,0.0,,8785.0
DFR-01561,0,4391.0,0.0,0,0.0,,10977.5
DFR-01562,0,651.0,0.0,0,0.0,,1627.5
DFR-01563,0,3350.0,0.0,1,0.0,,8875.0
DFR-01564,0,2531.0,0.0,0,0.0,,6327.5
DFR-01565,0,2611.0,0.0,0,0.0,,6527.5
DFR-01566,0,1678.0,0.0,0,0.0,,4195.0
DFR-01567,0,7511.0,0.0,1,0.0,,19277.5
DFR-01568,0,4027.0,0.0,0,0.0,,10067.5
DFR-01569,0,3330.0,0.0,0,0.0,,8325.0
DFR-01570,0,4640.0,0.0,0,0.0,,11600.0
DFR-01571,0,12657.0,0.0,1,0.0,,32142.5
DFR-01572,0,4326.0,0.0,0,0.0,,10815.0
DFR-01573,1,11335.0,0.0,1,0.0,,28837.5
DFR-01574,0,5930.0,0.0,0,0.0,,14825.0
DFR-01575,0,6189.0,0.0,1,0.0,,15972.5
DFR-01576,0,1018.0,0.0,0,0.0,,2545.0
DFR-01577,0,1121.0,0.0,0,0.0,,2802.5
DFR-01578,0,9560.0,0.0,1,0.0,,24400.0
DFR-01579,0,2993.0,0.0,0,0.0,,7482.5
DFR-01580,0,4221.0,0.0,0,0.0,,10552.5
DFR-01581,0,2655.0,0.0,0,0.0,,6637.5
DFR-01582,0,6522.0,0.0,0,0.0,,16305.0
DFR-01583,0,8599.0,0.0,0,0.0,,21497.5
DFR-01584,0,1824.0,0.0,0,0.0,,4560.0
DFR-01585,0,4117.0,0.0,0,0.0,,10292.5
DFR-01586,1,1738.0,0.0,1,0.0,,4845.0
DFR-01587,2,2615.0,0.0,0,0.0,,6537.5
DFR-01588,0,9315.0,0.0,0,0.0,,23287.5
DFR-01589,1,2320.0,0.0,0,0.0,,5800.0
DFR-01590,1,2790.0,0.0,1,0.0,,7475.0
DFR-01591,1,2568.0,0.0,0,0.0,,6420.0
DFR-01592,1,1604.0,0.0,1,0.0,,4510.0
DFR-01593,1,7881.0,0.0,0,0.0,,19702.5
DFR-01594,0,11056.0,0.0,1,0.0,,28140.0
DFR-01595,1,1034.0,0.0,0,0.0,,2585.0
DFR-01596,0,1735.0,0.0,0,0.0,,4337.5
DFR-01597,1,3612.0,0.0,0,0.0,,9030.0
DFR-01598,0,6705.0,0.0,1,0.0,,17262.5
DFR-01599,0,5640.0,0.0,0,0.0,,14100.0
DFR-01600,0,7311.0,0.0,0,0.0,,18277.5
DFR-01601,0,4252.0,0.0,1,0.0,,11130.0
DFR-01602,1,5812.0,0.0,0,0.0,,14530.0
DFR-01603,0,1245.0,0.0,0,0.0,,3112.5
DFR-01604,0,999.0,0.0,0,0.0,,2497.5
DFR-01605,1,6450.0,0.0,2,0.0,,17125.0
DFR-01606,0,5597.0,0.0,0,0.0,,13992.5
DFR-01607,0,3743.0,0.0,1,0.0,,9857.5
DFR-01608,1,3367.0,0.0,0,0.0,,8417.5
DFR-01609,0,4555.0,0.0,1,0.0,,11887.5
DFR-01610,1,2470.0,0.0,0,0.0,,6175.0
DFR-01611,1,6598.0,0.0,1,0.0,,16995.0
DFR-01612,0,2990.0,0.0,0,0.0,,7475.0
DFR-01613,0,4833.0,0.0,0,0.0,,12082.5
DFR-01614,0,5110.0,0.0,0,0.0,,12775.0
DFR-01615,1,3042.0,0.0,0,0.0,,7605.0
DFR-01616,0,2826.0,0.0,0,0.0,,7065.0
DFR-01617,1,684.0,0.0,0,0.0,,1710.0
DFR-01618,0,10727.0,0.0,1,0.0,,27317.5
DFR-01619,0,2176.0,0.0,1,0.0,,5940.0
DFR-01620,1,3447.0,0.0,0,0.0,,8617.5
DFR-01621,1,1834.0,0.0,1,0.0,,5085.0
DFR-01622,0,5354.0,0.0,0,0.0,,13385.0
DFR-01623,0,1579.0,0.0,0,0.0,,3947.5
DFR-01624,0,7590.0,0.0,2,0.0,,19975.0
DFR-01625,0,1507.0,0.0,0,0.0,,3767.5
DFR-01626,0,3167.0,0.0,0,0.0,,7917.5
DFR-01627,1,2131.0,0.0,1,0.0,,5827.5
DFR-01628,0,3165.0,0.0,0,0.0,,7912.5
DFR-01629,0,2260.0,0.0,0,0.0,,5650.0
DFR-01630,0,3703.0,0.0,1,0.0,,9757.5
DFR-01631,0,5814.0,0.0,3,0.0,,16035.0
DFR-01632,0,5800.0,0.0,0,0.0,,14500.0
DFR-01633,0,810.0,0.0,0,0.0,,2025.0
DFR-01634,0,2381.0,0.0,0,0.0,,5952.5
DFR-01635,1,978.0,0.0,1,0.0,,2945.0
DFR-01636,0,5003.0,0.0,0,0.0,,12507.5
DFR-01637,1,3285.0,0.0,1,0.0,,8712.5
DFR-01638,0,8152.0,0.0,0,0.0,,20380.0
DFR-01639,0,1447.0,0.0,0,0.0,,3617.5
DFR-01640,0,5668.0,0.0,0,0.0,,14170.0
DFR-01641,0,2609.0,0.0,1,0.0,,7022.5
DFR-01642,0,4282.0,0.0,1,0.0,,11205.0
DFR-01643,0,2344.0,0.0,0,0.0,,5860.0
DFR-01644,0,4747.0,0.0,0,0.0,,11867.5
DFR-01645,1,6272.0,0.0,0,0.0,,15680.0
DFR-01646,0,2461.0,0.0,0,0.0,,6152.5
DFR-01647,0,4310.0,0.0,1,0.0,,11275.0
DFR-01648,0,3846.0,0.0,0,0.0,,9615.0
DFR-01649,4,4810.0,0.0,1,0.0,,12525.0
DFR-01650,0,1165.0,0.0,0,0.0,,2912.5
DFR-01651,0,3239.0,0.0,1,0.0,,8597.5
DFR-01652,0,1980.0,0.0,0,0.0,,4950.0
DFR-01653,0,3792.0,0.0,3,0.0,,10980.0
DFR-01654,0,8830.0,0.0,0,0.0,,22075.0
DFR-01655,0,5899.0,0.0,1,0.0,,15247.5
DFR-01656,1,5189.0,0.0,0,0.0,,12972.5
DFR-01657,1,2968.0,0.0,0,0.0,,7420.0
DFR-01658,0,2203.0,0.0,1,0.0,,6007.5
DFR-01659,0,5329.0,0.0,0,0.0,,13322.5
DFR-01660,0,3211.0,0.0,0,0.0,,8027.5
DFR-01661,0,5990.0,0.0,0,0.0,,14975.0
DFR-01662,0,3216.0,0.0,0,0.0,,8040.0
DFR-01663,0,7941.0,0.0,0,0.0,,19852.5
DFR-01664,0,3580.0,0.0,0,0.0,,8950.0
DFR-01665,0,12911.0,0.0,1,0.0,,32777.5
DFR-01666,0,6350.0,0.0,2,0.0,,16875.0
DFR-01667,0,8818.0,0.0,1,0.0,,22545.0
DFR-01668,2,3559.0,0.0,0,0.0,,8897.5
DFR-01669,0,10542.0,0.0,1,0.0,,26855.0
DFR-01670,2,3422.0,0.0,0,0.0,,8555.0
DFR-01671,1,2072.0,0.0,0,0.0,,5180.0
DFR-01672,0,2392.0,0.0,1,0.0,,6480.0
DFR-01673,0,4978.0,0.0,0,0.0,,12445.0
DFR-01674,1,5031.0,0.0,2,0.0,,13577.5
DFR-01675,0,888.0,0.0,0,0.0,,2220.0
DFR-01676,0,7481.0,0.0,1,0.0,,19202.5
DFR-01677,0,7878.0,0.0,2,0.0,,20695.0
DFR-01678,0,9654.0,0.0,0,0.0,,24135.0
DFR-01679,0,7924.0,0.0,0,0.0,,19810.0
DFR-01680,0,3887.0,0.0,0,0.0,,9717.5
DFR-01681,0,10545.0,0.0,0,0.0,,26362.5
DFR-01682,1,3124.0,0.0,1,0.0,,8310.0
DFR-01683,0,2931.0,0.0,0,0.0,,7327.5
DFR-01684,0,7215.0,0.0,0,0.0,,18037.5
DFR-01685,1,1048.0,0.0,0,0.0,,2620.0
DFR-01686,0,5444.0,0.0,0,0.0,,13610.0
DFR-01687,0,10602.0,0.0,0,0.0,,26505.0
DFR-01688,1,1323.0,0.0,0,0.0,,3307.5
DFR-01689,0,1049.0,0.0,0,0.0,,2622.5
DFR-01690,0,1473.0,0.0,0,0.0,,3682.5
DFR-01691,1,2487.0,0.0,1,0.0,,6717.5
DFR-01692,0,7680.0,0.0,1,0.0,,19700.0
DFR-01693,0,10381.0,0.0,1,0.0,,26452.5
DFR-01694,0,2122.0,0.0,0,0.0,,5305.0
DFR-01695,1,8376.0,0.0,2,0.0,,21940.0
DFR-01696,2,7311.0,0.0,1,0.0,,18777.5
DFR-01697,0,4856.0,0.0,2,0.0,,13140.0
DFR-01698,0,3553.0,0.0,0,0.0,,8882.5
DFR-01699,0,5825.0,0.0,0,0.0,,14562.5
DFR-01700,0,1868.0,0.0,0,0.0,,4670.0
DFR-01701,1,4965.0,0.0,0,0.0,,12412.5
DFR-01702,0,1814.0,0.0,1,0.0,,5035.0
DFR-01703,2,4546.0,0.0,1,0.0,,11865.0
DFR-01704,1,2184.0,0.0,0,0.0,,5460.0
DFR-01705,0,1344.0,0.0,0,0.0,,3360.0
DFR-01706,0,12841.0,0.0,0,0.0,,32102.5
DFR-01707,1,977.0,0.0,0,0.0,,2442.5
DFR-01708,0,3668.0,0.0,0,0.0,,9170.0
DFR-01709,0,1084.0,0.0,0,0.0,,2710.0
DFR-01710,1,2994.0,0.0,0,0.0,,7485.0
DFR-01711,0,8083.0,0.0,0,0.0,,20207.5
DFR-01712,0,9692.0,0.0,1,0.0,,24730.0
DFR-01713,0,15813.0,0.0,1,0.0,,40032.5
DFR-01714,0,14920.0,0.0,2,0.0,,38300.0
DFR-01715,0,2111.0,0.0,0,0.0,,5277.5
DFR-01716,1,3453.0,0.0,0,0.0,,8632.5
DFR-01717,0,3470.0,0.0,0,0.0,,8675.0
DFR-01718,0,2126.0,0.0,0,0.0,,5315.0
DFR-01719,1,4720.0,0.0,1,0.0,,12300.0
DFR-01720,1,2744.0,0.0,1,0.0,,7360.0
DFR-01721,0,1233.0,0.0,1,0.0,,3582.5
DFR-01722,1,1223.0,0.0,0,0.0,,3057.5
DFR-01723,0,6028.0,0.0,0,0.0,,15070.0
DFR-01724,1,7272.0,0.0,0,0.0,,18180.0
DFR-01725,1,2199.0,0.0,0,0.0,,5497.5
DFR-01726,0,7535.0,0.0,1,0.0,,19337.5
DFR-01727,0,1459.0,0.0,0,0.0,,3647.5
DFR-01728,2,1411.0,0.0,1,0.0,,4027.5
DFR-01729,0,1905.0,0.0,1,0.0,,5262.5
DFR-01730,0,1393.0,0.0,0,0.0,,3482.5
DFR-01731,0,2608.0,0.0,1,0.0,,7020.0
DFR-01732,0,1393.0,0.0,1,0.0,,3982.5
DFR-01733,0,1441.0,0.0,0,0.0,,3602.5
DFR-01734,0,1027.0,0.0,0,0.0,,2567.5
DFR-01735,0,2650.0,0.0,1,0.0,,7125.0
DFR-01736,0,861.0,0.0,0,0.0,,2152.5
DFR-01737,0,1625.0,0.0,0,0.0,,4062.5
DFR-01738,0,3143.0,0.0,1,0.0,,8357.5
DFR-01739,0,1299.0,0.0,0,0.0,,3247.5
DFR-01740,5,1698.0,0.0,0,0.0,,4245.0
DFR-01741,1,2728.0,0.0,0,0.0,,6820.0
DFR-01742,0,7501.0,0.0,0,0.0,,18752.5
DFR-01743,0,2232.0,0.0,0,0.0,,5580.0
DFR-01744,0,6645.0,0.0,0,0.0,,16612.5
DFR-01745,0,1645.0,0.0,0,0.0,,4112.5
DFR-01746,1,4376.0,0.0,2,0.0,,11940.0
DFR-01747,0,12922.0,0.0,1,0.0,,32805.0
DFR-01748,0,1255.0,0.0,0,0.0,,3137.5
DFR-01749,0,6905.0,0.0,0,0.0,,17262.5
DFR-01750,0,3192.0,0.0,0,0.0,,7980.0
DFR-01751,0,7132.0,0.0,1,0.0,,18330.0
DFR-01752,0,3368.0,0.0,0,0.0,,8420.0
DFR-01753,0,1988.0,0.0,1,0.0,,5470.0
DFR-01754,0,1734.0,0.0,0,0.0,,4335.0
DFR-01755,0,3413.0,0.0,0,0.0,,8532.5
DFR-01756,0,2496.0,0.0,0,0.0,,6240.0
DFR-01757,0,4261.0,0.0,1,0.0,,11152.5
DFR-01758,0,1889.0,0.0,0,0.0,,4722.5
DFR-01759,0,3464.0,0.0,0,0.0,,8660.0
DFR-01760,1,9914.0,0.0,0,0.0,,24785.0
DFR-01761,0,1801.0,0.0,0,0.0,,4502.5
DFR-01762,0,3270.0,0.0,0,0.0,,8175.0
DFR-01763,0,3716.0,0.0,0,0.0,,9290.0
DFR-01764,0,10618.0,0.0,0,0.0,,26545.0
DFR-01765,1,2785.0,0.0,0,0.0,,6962.5
DFR-01766,0,1925.0,0.0,0,0.0,,4812.5
DFR-01767,0,3112.0,0.0,0,0.0,,7780.0
DFR-01768,1,13785.0,0.0,3,0.0,,35962.5
DFR-01769,0,9028.0,0.0,0,0.0,,22570.0
DFR-01770,1,4875.0,0.0,0,0.0,,12187.5
DFR-01771,0,1848.0,0.0,1,0.0,,5120.0
DFR-01772,1,4869.0,0.0,1,0.0,,12672.5
DFR-01773,1,4928.0,0.0,0,0.0,,12320.0
DFR-01774,0,16762.0,0.0,3,0.0,,43405.0
DFR-01775,0,3374.0,0.0,0,0.0,,8435.0
DFR-01776,0,10375.0,0.0,0,0.0,,25937.5
DFR-01777,0,5260.0,0.0,1,0.0,,13650.0
DFR-01778,3,6698.0,0.0,1,0.0,,17245.0
DFR-01779,1,5710.0,0.0,0,0.0,,14275.0
DFR-01780,1,3642.0,0.0,0,0.0,,9105.0
DFR-01781,0,9148.0,0.0,1,0.0,,23370.0
DFR-01782,0,762.0,0.0,0,0.0,,1905.0
DFR-01783,0,5205.0,0.0,1,0.0,,13512.5
DFR-01784,0,4916.0,0.0,0,0.0,,12290.0
DFR-01785,0,3706.0,0.0,0,0.0,,9265.0
DFR-01786,0,6722.0,0.0,1,0.0,,17305.0
DFR-01787,0,14729.0,0.0,0,0.0,,36822.5
DFR-01788,0,3233.0,0.0,0,0.0,,8082.5
DFR-01789,1,1567.0,0.0,0,0.0,,3917.5
DFR-01790,0,2869.0,0.0,0,0.0,,7172.5
DFR-01791,1,8705.0,0.0,0,0.0,,21762.5
DFR-01792,0,3923.0,0.0,2,0.0,,10807.5
DFR-01793,0,9575.0,0.0,2,0.0,,24937.5
DFR-01794,0,4546.0,0.0,0,0.0,,11365.0
DFR-01795,0,6615.0,0.0,0,0.0,,16537.5
DFR-01796,0,2323.0,0.0,0,0.0,,5807.5
DFR-01797,1,2967.0,0.0,0,0.0,,7417.5
DFR-01798,0,1888.0,0.0,0,0.0,,4720.0
DFR-01799,0,8751.0,0.0,0,0.0,,21877.5
DFR-01800,0,2628.0,0.0,0,0.0,,6570.0
DFR-01801,1,6809.0,0.0,0,0.0,,17022.5
DFR-01802,0,4095.0,0.0,0,0.0,,10237.5
DFR-01803,1,9480.0,0.0,0,0.0,,23700.0
DFR-01804,0,4530.0,0.0,0,0.0,,11325.0
DFR-01805,0,1731.0,0.0,0,0.0,,4327.5
DFR-01806,0,7105.0,0.0,1,0.0,,18262.5
DFR-01807,0,4202.0,0.0,1,0.0,,11005.0
DFR-01808,2,2286.0,0.0,0,0.0,,5715.0
DFR-01809,1,1517.0,0.0,0,0.0,,3792.5
DFR-01810,0,1754.0,0.0,0,0.0,,4385.0
DFR-01811,0,4454.0,0.0,0,0.0,,11135.0
DFR-01812,0,1571.0,0.0,0,0.0,,3927.5
DFR-01813,3,762.0,0.0,0,0.0,,1905.0
DFR-01814,0,6054.0,0.0,0,0.0,,15135.0
DFR-01815,0,4037.0,0.0,0,0.0,,10092.5
DFR-01816,1,9691.0,0.0,1,0.0,,24727.5
DFR-01817,0,4613.0,0.0,1,0.0,,12032.5
DFR-01818,0,1147.0,0.0,0,0.0,,2867.5
DFR-01819,0,1682.0,0.0,1,0.0,,4705.0
DFR-01820,0,3660.0,0.0,0,0.0,,9150.0
DFR-01821,0,5919.0,0.0,1,0.0,,15297.5
DFR-01822,0,7969.0,0.0,1,0.0,,20422.5
DFR-01823,0,6519.0,0.0,2,0.0,,17297.5
DFR-01824,0,6337.0,0.0,1,0.0,,16342.5
DFR-01825,0,1566.0,0.0,0,0.0,,3915.0
DFR-01826,0,6104.0,0.0,0,0.0,,15260.0
DFR-01827,0,11028.0,0.0,0,0.0,,27570.0
DFR-01828,0,9457.0,0.0,2,0.0,,24642.5
DFR-01829,0,1342.0,0.0,1,0.0,,3855.0
DFR-01830,2,2422.0,0.0,0,0.0,,6055.0
DFR-01831,0,4454.0,0.0,0,0.0,,11135.0
DFR-01832,0,2166.0,0.0,0,0.0,,5415.0
DFR-01833,0,2433.0,0.0,0,0.0,,6082.5
DFR-01834,1,1535.0,0.0,1,0.0,,4337.5
DFR-01835,0,1293.0,0.0,1,0.0,,3732.5
DFR-01836,2,4424.0,0.0,1,0.0,,11560.0
DFR-01837,0,714.0,0.0,0,0.0,,1785.0
DFR-01838,2,1202.0,0.0,0,0.0,,3005.0
DFR-01839,0,13039.0,0.0,2,0.0,,33597.5
DFR-01840,2,1354.0,0.0,1,0.0,,3885.0
DFR-01841,0,1332.0,0.0,0,0.0,,3330.0
DFR-01842,0,2314.0,0.0,1,0.0,,6285.0
DFR-01843,0,3683.0,0.0,1,0.0,,9707.5
DFR-01844,0,5534.0,0.0,1,0.0,,14335.0
DFR-01845,0,2085.0,0.0,0,0.0,,5212.5
DFR-01846,0,1805.0,0.0,0,0.0,,4512.5
DFR-01847,0,3006.0,0.0,0,0.0,,7515.0
DFR-01848,0,7320.0,0.0,0,0.0,,18300.0
DFR-01849,0,1586.0,0.0,0,0.0,,3965.0
DFR-01850,0,8688.0,0.0,0,0.0,,21720.0
DFR-01851,1,7668.0,0.0,0,0.0,,19170.0
DFR-01852,0,1652.0,0.0,0,0.0,,4130.0
DFR-01853,0,3058.0,0.0,0,0.0,,7645.0
DFR-01854,0,1062.0,0.0,0,0.0,,2655.0
DFR-01855,0,1530.0,0.0,0,0.0,,3825.0
DFR-01856,1,8277.0,0.0,1,0.0,,21192.5
DFR-01857,0,7607.0,0.0,0,0.0,,19017.5
DFR-01858,0,8477.0,0.0,0,0.0,,21192.5
DFR-01859,2,4726.0,0.0,0,0.0,,11815.0
DFR-01860,0,8364.0,0.0,2,0.0,,21910.0
DFR-01861,1,1278.0,0.0,0,0.0,,3195.0
DFR-01862,0,1567.0,0.0,0,0.0,,3917.5
DFR-01863,1,8828.0,0.0,1,0.0,,22570.0
DFR-01864,0,9404.0,0.0,1,0.0,,24010.0
DFR-01865,0,9874.0,0.0,0,0.0,,24685.0
DFR-01866,1,1004.0,0.0,0,0.0,,2510.0
DFR-01867,0,15179.0,0.0,2,0.0,,38947.5
DFR-01868,0,2445.0,0.0,0,0.0,,6112.5
DFR-01869,0,8669.0,0.0,3,0.0,,23172.5
DFR-01870,1,2451.0,0.0,2,0.0,,7127.5
DFR-01871,0,1603.0,0.0,1,0.0,,4507.5
DFR-01872,0,5625.0,0.0,0,0.0,,14062.5
DFR-01873,1,2602.0,0.0,0,0.0,,6505.0
DFR-01874,0,6814.0,0.0,1,0.0,,17535.0
DFR-01875,0,3533.0,0.0,1,0.0,,9332.5
DFR-01876,0,4205.0,0.0,3,0.0,,12012.5
DFR-01877,1,19836.0,0.0,2,0.0,,50590.0
DFR-01878,0,639.0,0.0,0,0.0,,1597.5
DFR-01879,0,1467.0,0.0,0,0.0,,3667.5
DFR-01880,0,6441.0,0.0,0,0.0,,16102.5
DFR-01881,1,3687.0,0.0,1,0.0,,9717.5
DFR-01882,0,4706.0,0.0,1,0.0,,12265.0
DFR-01883,0,1824.0,0.0,0,0.0,,4560.0
DFR-01884,0,3953.0,0.0,0,0.0,,9882.5
DFR-01885,0,15131.0,0.0,1,0.0,,38327.5
DFR-01886,0,7522.0,0.0,1,0.0,,19305.0
