asset_id,timestamp,scenario_id,failure_type,work_order_type,raised_at,cost_usd,work_order_id,material_as_recorded,timestamp_quality
WMN-02953,2025-12-25 00:00:00,,,inspection,2025-12-25 00:00:00,236.86,WO-0006513,ductile_iron,as_occurred
RCL-02048,2025-12-26 00:00:00,,,inspection,2025-12-26 00:00:00,311.54,WO-0006514,standard,as_occurred
DFR-01704,2025-12-26 00:00:00,,,vegetation,2025-12-26 00:00:00,1173.02,WO-0006515,wood_pole,as_occurred
WTP-02214,2025-12-26 00:00:00,,,inspection,2025-12-26 00:00:00,1236.11,WO-0006516,standard,as_occurred
DFR-01738,2025-12-26 00:00:00,,,inspection,2025-12-26 00:00:00,4686.51,WO-0006517,timber,as_occurred
LEGACY-020934,2025-12-26 00:00:00,,,vegetation,2025-12-26 00:00:00,1520.57,WO-0006518,,as_occurred
WMN-03058,2025-12-26 00:00:00,,,vegetation,2025-12-26 00:00:00,897.22,WO-0006519,cast_iron,as_occurred
DSS-00085,2025-12-26 00:00:00,,,inspection,2025-12-26 00:00:00,248.75,WO-0006520,standard,as_occurred
TLS-01300,2025-12-26 00:00:00,,,routine,2025-12-26 00:00:00,1902.14,WO-0006521,steel_lattice,as_occurred
DFR-01680,2025-12-26 00:00:00,,,routine,2025-12-26 00:00:00,822.45,WO-0006522,wood_pole,as_occurred
WMN-03406,2025-12-26 00:00:00,,,inspection,2025-12-26 00:00:00,403.76,WO-0006523,pvc,as_occurred
TLS-00655,2025-12-27 00:00:00,,,vegetation,2025-12-27 00:00:00,2950.71,WO-0006524,steel_monopole,as_occurred
WMN-03146,2025-12-27 00:00:00,,,routine,2025-12-27 00:00:00,2094.9,WO-0006525,asbestos_cement,as_occurred
TLS-01040,2025-12-27 00:00:00,,,routine,2025-12-27 00:00:00,914.0,WO-0006526,steel_lattice,as_occurred
DFR-01319,2025-12-27 00:00:00,,,vegetation,2025-12-27 00:00:00,277.55,WO-0006527,timber,as_occurred
DSS-00117,2025-12-27 00:00:00,,,vegetation,2025-12-27 00:00:00,636.85,WO-0006528,standard,as_occurred
TLS-01217,2025-12-28 00:00:00,,,inspection,2025-12-28 00:00:00,929.3,WO-0006529,steel_lattice,as_occurred
LEGACY-088773,2025-12-28 00:00:00,,,routine,2025-12-28 00:00:00,1197.16,WO-0006530,,as_occurred
TLS-00444,2025-12-28 00:00:00,,,routine,2025-12-28 00:00:00,653.99,WO-0006531,steel_monopole,as_occurred
PMP-02242,2025-12-28 00:00:00,,,vegetation,2025-12-28 00:00:00,323.11,WO-0006532,standard,as_occurred
WMN-02863,2025-12-28 00:00:00,,,routine,2025-12-28 00:00:00,1536.43,WO-0006533,PVC,as_occurred
INT-03483,2025-12-28 00:00:00,,,vegetation,2025-12-28 00:00:00,400.4,WO-0006534,standard,as_occurred
PMP-02359,2025-12-28 00:00:00,,,vegetation,2025-12-28 00:00:00,449.71,WO-0006535,standard,as_occurred
DFR-01604,2025-12-28 00:00:00,,,routine,2025-12-28 00:00:00,133.96,WO-0006536,timber,as_occurred
DSS-00216,2025-12-28 00:00:00,,,inspection,2025-12-28 00:00:00,563.74,WO-0006537,standard,as_occurred
DSS-00370,2025-12-29 00:00:00,,,vegetation,2025-12-29 00:00:00,619.47,WO-0006538,standard,as_occurred
WMN-03317,2025-12-29 00:00:00,,,routine,2025-12-29 00:00:00,468.33,WO-0006539,ductile_iron,as_occurred
WMN-03388,2025-12-29 00:00:00,,,routine,2025-12-29 00:00:00,2301.59,WO-0006540,asbestos_cement,as_occurred
RCL-02198,2025-12-29 00:00:00,,,inspection,2025-12-29 00:00:00,1609.71,WO-0006541,standard,as_occurred
DFR-01466,2025-12-29 00:00:00,,,routine,2026-01-01 00:00:00,305.59,WO-0006542,Wood,reported_late
RCL-02072,2025-12-29 00:00:00,,,routine,2025-12-29 00:00:00,483.61,WO-0006543,standard,as_occurred
TLS-00456,2025-12-30 00:00:00,,,inspection,2025-12-30 00:00:00,981.74,WO-0006544,steel_lattice,as_occurred
WMN-03236,2025-12-30 00:00:00,,,vegetation,2025-12-30 00:00:00,696.44,WO-0006545,Cast Iron,as_occurred
WMN-03177,2025-12-30 06:00:00,HEAT-20251230-091,physical,corrective,2025-12-30 06:00:00,8431.92,WO-0006546,Cast Iron,as_occurred
WMN-03444,2025-12-30 06:00:00,HEAT-20251230-091,physical,corrective,2025-12-30 06:00:00,4896.75,WO-0006547,cast_iron,as_occurred
WMN-02815,2025-12-30 12:00:00,HEAT-20251230-091,physical,corrective,2025-12-30 12:00:00,1598.6,WO-0006548,cast_iron,as_occurred
WMN-02944,2025-12-30 18:00:00,HEAT-20251230-091,physical,corrective,2025-12-30 18:00:00,4546.25,WO-0006549,cast_iron,as_occurred
TLS-00703,2025-12-31 00:00:00,HURR-20251231-086,physical,corrective,2025-12-31 00:00:00,4239.58,WO-0006550,steel_monopole,as_occurred
TLS-01204,2025-12-31 00:00:00,,,routine,2025-12-31 00:00:00,1509.09,WO-0006551,steel_monopole,as_occurred
TLS-00614,2025-12-31 00:00:00,,,inspection,2025-12-31 00:00:00,821.4,WO-0006552,steel_lattice,as_occurred
DFR-01389,2025-12-31 00:00:00,,,vegetation,2025-12-31 00:00:00,793.43,WO-0006553,wood_pole,as_occurred
TNK-02546,2025-12-31 00:00:00,,,routine,2025-12-31 00:00:00,1387.9,WO-0006554,standard,as_occurred
WMN-02805,2025-12-31 06:00:00,HEAT-20251230-091,physical,corrective,2025-12-31 06:00:00,8122.41,WO-0006555,cast-iron,as_occurred
WMN-03354,2025-12-31 06:00:00,HURR-20251231-086,physical,corrective,2025-12-31 06:00:00,8615.47,WO-0006556,asbestos_cement,as_occurred
WMN-03154,2025-12-31 06:00:00,HURR-20251231-086,physical,corrective,2025-12-31 06:00:00,1709.84,WO-0006557,cast_iron,as_occurred
DFR-01593,2025-12-31 06:00:00,HEAT-20251230-091,physical,corrective,2025-12-31 06:00:00,10719.08,WO-0006558,WOOD POLE,as_occurred
LEGACY-035166,2025-12-31 12:00:00,HURR-20251231-086,physical,corrective,2025-12-31 12:00:00,1740.79,WO-0006559,,as_occurred
WMN-03301,2025-12-31 12:00:00,HURR-20251231-086,physical,corrective,2025-12-31 12:00:00,2669.62,WO-0006560,DI,as_occurred
WMN-03083,2025-12-31 12:00:00,HEAT-20251230-091,physical,corrective,2025-12-31 12:00:00,1986.26,WO-0006561,Cast Iron,as_occurred
WMN-03228,2025-12-31 18:00:00,HURR-20251231-086,physical,corrective,2025-12-31 18:00:00,1542.76,WO-0006562,C.I.,as_occurred
WMN-02821,2025-12-31 18:00:00,HEAT-20251230-091,physical,corrective,2025-12-31 18:00:00,1641.27,WO-0006563,asbestos_cement,as_occurred
WMN-03053,2025-12-31 18:00:00,HEAT-20251230-091,physical,corrective,2025-12-31 18:00:00,1724.94,WO-0006564,cast_iron,as_occurred
DSS-00369,2025-12-31 18:00:00,HEAT-20251230-091,physical,corrective,2025-12-31 18:00:00,4754.27,WO-0006565,standard,as_occurred
WMN-02879,2025-12-31 18:00:00,HEAT-20251230-091,physical,corrective,2025-12-31 18:00:00,2905.33,WO-0006566,cast-iron,as_occurred
WMN-03038,2025-12-31 18:00:00,HURR-20251231-086,physical,corrective,2025-12-31 18:00:00,2620.65,WO-0006567,ductile_iron,as_occurred
DSS-00118,2026-01-01 00:00:00,,,routine,2026-01-01 00:00:00,497.17,WO-0006568,standard,as_occurred
DSS-00381,2026-01-01 00:00:00,,,inspection,2026-01-01 00:00:00,402.72,WO-0006569,standard,as_occurred
TLS-01018,2026-01-01 00:00:00,,,routine,2026-01-01 00:00:00,506.93,WO-0006570,steel_lattice,as_occurred
DFR-01571,2026-01-01 00:00:00,HURR-20251231-086,physical,corrective,2026-01-01 00:00:00,1658.5,WO-0006571,wood_pole,as_occurred
WMN-02826,2026-01-01 00:00:00,,,inspection,2026-01-01 00:00:00,1106.59,WO-0006572,ductile_iron,as_occurred
WMN-03190,2026-01-01 06:00:00,HEAT-20251230-091,physical,corrective,2026-01-01 06:00:00,4822.79,WO-0006573,cast_iron,as_occurred
PMP-02268,2026-01-01 06:00:00,HEAT-20251230-091,physical,corrective,2026-01-01 06:00:00,5119.6,WO-0006574,standard,as_occurred
DFR-01697,2026-01-01 06:00:00,HEAT-20251230-091,physical,corrective,2026-01-01 06:00:00,3060.73,WO-0006575,wood_pole,as_occurred
DSS-00168,2026-01-01 06:00:00,HURR-20251231-086,physical,corrective,2026-01-04 06:00:00,7122.35,WO-0006576,standard,reported_late
WMN-02776,2026-01-01 06:00:00,HURR-20251231-086,physical,corrective,2026-01-01 06:00:00,3869.27,WO-0006577,asbestos_cement,as_occurred
PMP-02261,2026-01-01 06:00:00,HURR-20251231-086,functional_power_loss,corrective,2026-01-01 06:00:00,6207.56,WO-0006578,standard,as_occurred
WMN-03296,2026-01-01 06:00:00,HURR-20251231-086,physical,corrective,2026-01-01 06:00:00,4663.82,WO-0006579,cast_iron,as_occurred
PMP-02301,2026-01-01 12:00:00,HEAT-20251230-091,functional_power_loss,corrective,2026-01-01 12:00:00,4308.2,WO-0006580,standard,as_occurred
WMN-03444,2026-01-01 12:00:00,HURR-20251231-086,physical,corrective,2026-01-01 12:00:00,9578.69,WO-0006581,cast_iron,as_occurred
PMP-02311,2026-01-01 12:00:00,HURR-20251231-086,functional_power_loss,corrective,2026-01-01 12:00:00,698.63,WO-0006582,standard,as_occurred
DSS-00080,2026-01-01 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-01 12:00:00,3435.27,WO-0006583,standard,as_occurred
PMP-02260,2026-01-01 12:00:00,HURR-20251231-086,physical,corrective,2026-01-01 12:00:00,5034.64,WO-0006584,standard,as_occurred
WMN-03059,2026-01-01 12:00:00,HURR-20251231-086,physical,corrective,2026-01-01 12:00:00,7982.67,WO-0006585,C.I.,as_occurred
PMP-02385,2026-01-01 12:00:00,HURR-20251231-086,physical,corrective,2026-01-01 12:00:00,6251.49,WO-0006586,standard,as_occurred
DSS-00258,2026-01-01 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-01 12:00:00,7467.78,WO-0006587,standard,as_occurred
DSS-00379,2026-01-01 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-01 12:00:00,4138.29,WO-0006588,standard,as_occurred
WMN-02854,2026-01-01 12:00:00,HURR-20251231-086,physical,corrective,2026-01-01 12:00:00,15516.01,WO-0006589,cast_iron,as_occurred
WMN-03102,2026-01-01 12:00:00,HURR-20251231-086,physical,corrective,2026-01-01 12:00:00,4010.0,WO-0006590,cast_iron,as_occurred
WTP-02215,2026-01-01 12:00:00,HURR-20251231-086,physical,corrective,2026-01-01 12:00:00,5523.43,WO-0006591,standard,as_occurred
DFR-01500,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,9345.59,WO-0006592,Wood,as_occurred
PMP-02273,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,17887.04,WO-0006593,standard,as_occurred
PMP-02299,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,4196.16,WO-0006594,standard,as_occurred
INT-03483,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,5092.05,WO-0006595,standard,as_occurred
DFR-01495,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,2500.0,WO-0006596,wood_pole,as_occurred
DFR-01889,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,9527.2,WO-0006597,WOOD POLE,as_occurred
DFR-01395,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,2739.1,WO-0006598,wood_pole,as_occurred
DFR-01849,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,6228.31,WO-0006599,WOOD POLE,as_occurred
DFR-01991,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,15450.11,WO-0006600,timber,as_occurred
PMP-02346,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,3043.03,WO-0006601,standard,as_occurred
DFR-01813,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,11518.82,WO-0006602,WOOD POLE,as_occurred
DFR-01766,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-04 18:00:00,9613.24,WO-0006603,Wood Pole,reported_late
RCL-02037,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,10253.4,WO-0006604,standard,as_occurred
PMP-02233,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,11781.64,WO-0006605,standard,as_occurred
PMP-02465,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,1307.69,WO-0006606,standard,as_occurred
RCL-02015,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,11107.4,WO-0006607,standard,as_occurred
WMN-02812,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,10199.06,WO-0006608,cast_iron,as_occurred
DFR-01910,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,5064.59,WO-0006609,WOOD POLE,as_occurred
DFR-01440,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,2170.57,WO-0006610,wood_pole,as_occurred
TLS-00826,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,10087.64,WO-0006611,concrete,as_occurred
DFR-01462,2026-01-01 18:00:00,HEAT-20251230-091,physical,corrective,2026-01-01 18:00:00,4899.31,WO-0006612,wood_pole,as_occurred
LEGACY-050185,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,4862.51,WO-0006613,,as_occurred
DFR-01689,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,6514.83,WO-0006614,WOOD POLE,as_occurred
DFR-01727,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,5375.46,WO-0006615,Wood Pole,as_occurred
DFR-01461,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,25576.3,WO-0006616,wood_pole,as_occurred
TLS-01066,2026-01-01 18:00:00,HURR-20251231-086,physical,corrective,2026-01-01 18:00:00,3626.92,WO-0006617,steel_lattice,as_occurred
DSS-00261,2026-01-02 00:00:00,HURR-20251231-086,physical,corrective,2026-01-05 00:00:00,7965.83,WO-0006618,standard,reported_late
RCL-02128,2026-01-02 00:00:00,,,vegetation,2026-01-02 00:00:00,416.78,WO-0006619,standard,as_occurred
PMP-02247,2026-01-02 00:00:00,HURR-20251231-086,physical,corrective,2026-01-02 00:00:00,1658.67,WO-0006620,standard,as_occurred
PMP-02345,2026-01-02 00:00:00,HURR-20251231-086,physical,corrective,2026-01-02 00:00:00,1609.29,WO-0006621,standard,as_occurred
WMN-02717,2026-01-02 00:00:00,HURR-20251231-086,physical,corrective,2026-01-02 00:00:00,3827.38,WO-0006622,pvc,as_occurred
WMN-03317,2026-01-02 00:00:00,,,routine,2026-01-02 00:00:00,1947.4,WO-0006623,ductile_iron,as_occurred
DFR-01909,2026-01-02 00:00:00,,,vegetation,2026-01-02 00:00:00,1210.29,WO-0006624,underground,as_occurred
PMP-02437,2026-01-02 00:00:00,HURR-20251231-086,physical,corrective,2026-01-02 00:00:00,8091.62,WO-0006625,standard,as_occurred
TLS-00868,2026-01-02 00:00:00,,,inspection,2026-01-02 00:00:00,1329.44,WO-0006626,steel_lattice,as_occurred
WTP-02217,2026-01-02 00:00:00,,,vegetation,2026-01-02 00:00:00,1783.47,WO-0006627,standard,as_occurred
RCL-02142,2026-01-02 00:00:00,HEAT-20251230-091,physical,corrective,2026-01-02 00:00:00,4901.4,WO-0006628,standard,as_occurred
WMN-03030,2026-01-02 00:00:00,,,vegetation,2026-01-02 00:00:00,2136.13,WO-0006629,C.I.,as_occurred
TLS-00814,2026-01-02 00:00:00,,,routine,2026-01-02 00:00:00,466.5,WO-0006630,steel_monopole,as_occurred
WMN-03341,2026-01-02 00:00:00,HURR-20251231-086,physical,corrective,2026-01-02 00:00:00,4797.57,WO-0006631,cast_iron,as_occurred
TLS-00441,2026-01-02 00:00:00,HURR-20251231-086,physical,corrective,2026-01-02 00:00:00,17442.68,WO-0006632,steel_lattice,as_occurred
DSS-00243,2026-01-02 00:00:00,HURR-20251231-086,physical,corrective,2026-01-02 00:00:00,1537.23,WO-0006633,standard,as_occurred
PMP-02395,2026-01-02 00:00:00,HURR-20251231-086,physical,corrective,2026-01-02 00:00:00,2506.05,WO-0006634,standard,as_occurred
DFR-01478,2026-01-02 00:00:00,,,inspection,2026-01-02 00:00:00,291.85,WO-0006635,wood_pole,as_occurred
PMP-02258,2026-01-02 06:00:00,HEAT-20251230-091,functional_power_loss,corrective,2026-01-02 06:00:00,26311.1,WO-0006636,standard,as_occurred
WMN-02932,2026-01-02 06:00:00,HURR-20251231-086,physical,corrective,2026-01-02 06:00:00,3496.91,WO-0006637,cast_iron,as_occurred
PMP-02430,2026-01-02 06:00:00,HURR-20251231-086,physical,corrective,2026-01-02 06:00:00,4970.91,WO-0006638,standard,as_occurred
PMP-02479,2026-01-02 06:00:00,HURR-20251231-086,physical,corrective,2026-01-02 06:00:00,3062.07,WO-0006639,standard,as_occurred
DSS-00278,2026-01-02 06:00:00,HEAT-20251230-091,physical,corrective,2026-01-02 06:00:00,9283.64,WO-0006640,standard,as_occurred
PMP-02285,2026-01-02 06:00:00,HURR-20251231-086,physical,corrective,2026-01-02 06:00:00,4492.38,WO-0006641,standard,as_occurred
LEGACY-056476,2026-01-02 06:00:00,HURR-20251231-086,physical,corrective,2026-01-02 06:00:00,742.6,WO-0006642,,as_occurred
PMP-02291,2026-01-02 06:00:00,HURR-20251231-086,physical,corrective,2026-01-05 06:00:00,2945.69,WO-0006643,standard,reported_late
PMP-02422,2026-01-02 12:00:00,HEAT-20251230-091,functional_power_loss,corrective,2026-01-02 12:00:00,3499.41,WO-0006644,standard,as_occurred
WMN-03053,2026-01-02 12:00:00,HURR-20251231-086,physical,corrective,2026-01-02 12:00:00,5507.72,WO-0006645,C.I.,as_occurred
DSS-00093,2026-01-02 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-02 12:00:00,968.33,WO-0006646,standard,as_occurred
DSS-00364,2026-01-02 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-02 12:00:00,3569.76,WO-0006647,standard,as_occurred
PMP-02275,2026-01-02 12:00:00,HURR-20251231-086,physical,corrective,2026-01-02 12:00:00,6100.38,WO-0006648,standard,as_occurred
WMN-03154,2026-01-02 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-02 12:00:00,10004.68,WO-0006649,cast_iron,as_occurred
DFR-01772,2026-01-02 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-02 12:00:00,8755.82,WO-0006650,wood_pole,as_occurred
TLS-01197,2026-01-02 12:00:00,HURR-20251231-086,physical,corrective,2026-01-02 12:00:00,3038.87,WO-0006651,steel_monopole,as_occurred
PMP-02271,2026-01-02 12:00:00,HURR-20251231-086,physical,corrective,2026-01-02 12:00:00,12757.17,WO-0006652,standard,as_occurred
PMP-02343,2026-01-02 12:00:00,HEAT-20251230-091,functional_power_loss,corrective,2026-01-02 12:00:00,3833.82,WO-0006653,standard,as_occurred
LEGACY-067249,2026-01-02 18:00:00,HURR-20251231-086,physical,corrective,2026-01-02 18:00:00,9704.22,WO-0006654,,as_occurred
WMN-03045,2026-01-02 18:00:00,HEAT-20251230-091,physical,corrective,2026-01-02 18:00:00,6355.49,WO-0006655,cast_iron,as_occurred
DSS-00303,2026-01-02 18:00:00,HURR-20251231-086,physical,corrective,2026-01-02 18:00:00,13877.68,WO-0006656,standard,as_occurred
DSS-00145,2026-01-02 18:00:00,HURR-20251231-086,physical,corrective,2026-01-02 18:00:00,31416.35,WO-0006657,standard,as_occurred
WMN-02909,2026-01-03 00:00:00,,,vegetation,2026-01-03 00:00:00,1619.03,WO-0006658,steel,as_occurred
WMN-02880,2026-01-03 00:00:00,HEAT-20251230-091,physical,corrective,2026-01-03 00:00:00,16529.37,WO-0006659,pvc,as_occurred
LEGACY-058061,2026-01-03 00:00:00,HEAT-20251230-091,physical,corrective,2026-01-03 00:00:00,5387.56,WO-0006660,,as_occurred
DFR-01867,2026-01-03 00:00:00,,,routine,2026-01-03 00:00:00,119.69,WO-0006661,wood_pole,as_occurred
TLS-00587,2026-01-03 00:00:00,,,vegetation,2026-01-03 00:00:00,272.88,WO-0006662,steel_lattice,as_occurred
TNK-02546,2026-01-03 00:00:00,,,routine,2026-01-03 00:00:00,828.49,WO-0006663,standard,as_occurred
PMP-02428,2026-01-03 06:00:00,HEAT-20251230-091,functional_power_loss,corrective,2026-01-03 06:00:00,698.74,WO-0006664,standard,as_occurred
WMN-02783,2026-01-03 06:00:00,HEAT-20251230-091,physical,corrective,2026-01-03 06:00:00,15678.46,WO-0006665,ductile-iron,as_occurred
DSS-00359,2026-01-03 06:00:00,HEAT-20251230-091,physical,corrective,2026-01-03 06:00:00,4877.41,WO-0006666,standard,as_occurred
PMP-02297,2026-01-03 12:00:00,HEAT-20251230-091,functional_power_loss,corrective,2026-01-03 12:00:00,1969.77,WO-0006667,standard,as_occurred
DFR-01421,2026-01-03 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-03 12:00:00,3846.85,WO-0006668,wood_pole,as_occurred
DSS-00145,2026-01-03 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-03 12:00:00,4316.9,WO-0006669,standard,as_occurred
WMN-03322,2026-01-03 18:00:00,HEAT-20251230-091,physical,corrective,2026-01-03 18:00:00,2152.06,WO-0006670,cast_iron,as_occurred
WMN-03043,2026-01-03 18:00:00,HEAT-20251230-091,physical,corrective,2026-01-03 18:00:00,6875.17,WO-0006671,DI,as_occurred
TNK-02573,2026-01-04 00:00:00,,,routine,2026-01-04 00:00:00,633.86,WO-0006672,standard,as_occurred
DFR-01555,2026-01-04 00:00:00,HEAT-20251230-091,physical,corrective,2026-01-04 00:00:00,2587.54,WO-0006673,Wood Pole,as_occurred
DFR-01528,2026-01-04 00:00:00,HEAT-20251230-091,physical,corrective,2026-01-04 00:00:00,2445.67,WO-0006674,wood_pole,as_occurred
WMN-02846,2026-01-04 00:00:00,,,inspection,2026-01-04 00:00:00,941.21,WO-0006675,ductile_iron,as_occurred
DSS-00349,2026-01-04 00:00:00,,,vegetation,2026-01-04 00:00:00,1771.25,WO-0006676,standard,as_occurred
WMN-02862,2026-01-04 00:00:00,,,routine,2026-01-04 00:00:00,1982.86,WO-0006677,ductile-iron,as_occurred
PMP-02250,2026-01-04 00:00:00,,,inspection,2026-01-04 00:00:00,320.56,WO-0006678,standard,as_occurred
LEGACY-061127,2026-01-04 06:00:00,BASE-20260104-116,physical,corrective,2026-01-04 06:00:00,4007.06,WO-0006679,,as_occurred
WMN-03406,2026-01-04 06:00:00,BASE-20260104-116,physical,corrective,2026-01-04 06:00:00,3083.79,WO-0006680,pvc,as_occurred
LEGACY-098192,2026-01-04 06:00:00,HEAT-20251230-091,physical,corrective,2026-01-04 06:00:00,3941.28,WO-0006681,,as_occurred
WMN-02781,2026-01-04 12:00:00,BASE-20260104-116,physical,corrective,2026-01-04 12:00:00,9152.11,WO-0006682,ductile_iron,as_occurred
WMN-03328,2026-01-04 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-07 12:00:00,2222.16,WO-0006683,cast_iron,reported_late
WMN-03102,2026-01-04 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-04 12:00:00,7167.05,WO-0006684,cast-iron,as_occurred
WMN-03029,2026-01-04 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-04 12:00:00,1669.66,WO-0006685,cast_iron,as_occurred
WMN-02995,2026-01-04 18:00:00,HEAT-20251230-091,physical,corrective,2026-01-04 18:00:00,3993.97,WO-0006686,cast_iron,as_occurred
WMN-02958,2026-01-04 18:00:00,BASE-20260104-116,physical,corrective,2026-01-04 18:00:00,1723.44,WO-0006687,Asbestos Cement,as_occurred
WMN-03029,2026-01-04 18:00:00,BASE-20260104-116,physical,corrective,2026-01-04 18:00:00,1412.05,WO-0006688,cast_iron,as_occurred
WMN-03201,2026-01-04 18:00:00,BASE-20260104-116,physical,corrective,2026-01-04 18:00:00,1158.07,WO-0006689,ductile_iron,as_occurred
TLS-00995,2026-01-05 00:00:00,,,routine,2026-01-05 00:00:00,360.57,WO-0006690,steel_lattice,as_occurred
PMP-02357,2026-01-05 00:00:00,,,routine,2026-01-05 00:00:00,550.15,WO-0006691,standard,as_occurred
PMP-02326,2026-01-05 00:00:00,,,routine,2026-01-05 00:00:00,1124.33,WO-0006692,standard,as_occurred
DSS-00231,2026-01-05 00:00:00,,,routine,2026-01-05 00:00:00,835.5,WO-0006693,standard,as_occurred
WMN-02817,2026-01-05 00:00:00,,,routine,2026-01-05 00:00:00,2265.99,WO-0006694,ductile-iron,as_occurred
DSS-00134,2026-01-05 00:00:00,,,routine,2026-01-05 00:00:00,350.28,WO-0006695,standard,as_occurred
TLS-01055,2026-01-05 00:00:00,,,inspection,2026-01-05 00:00:00,435.06,WO-0006696,steel_lattice,as_occurred
TNK-02661,2026-01-05 00:00:00,,,routine,2026-01-05 00:00:00,951.09,WO-0006697,standard,as_occurred
WMN-02812,2026-01-05 06:00:00,HEAT-20251230-091,physical,corrective,2026-01-05 06:00:00,4335.38,WO-0006698,CI,as_occurred
PMP-02309,2026-01-05 06:00:00,HEAT-20251230-091,physical,corrective,2026-01-05 06:00:00,10060.45,WO-0006699,standard,as_occurred
WMN-03456,2026-01-05 12:00:00,HEAT-20251230-091,physical,corrective,2026-01-05 12:00:00,6391.83,WO-0006700,CI,as_occurred
WMN-02763,2026-01-05 18:00:00,HEAT-20251230-091,physical,corrective,2026-01-05 18:00:00,12709.2,WO-0006701,cast_iron,as_occurred
WMN-03033,2026-01-05 18:00:00,HEAT-20251230-091,physical,corrective,2026-01-05 18:00:00,6257.17,WO-0006702,CAST IRON,as_occurred
DFR-01333,2026-01-06 00:00:00,,,vegetation,2026-01-06 00:00:00,1273.56,WO-0006703,concrete_pole,as_occurred
WMN-02682,2026-01-06 00:00:00,,,inspection,2026-01-06 00:00:00,892.88,WO-0006704,pvc,as_occurred
DFR-01703,2026-01-06 00:00:00,,,routine,2026-01-06 00:00:00,473.8,WO-0006705,wood_pole,as_occurred
TLS-01252,2026-01-06 00:00:00,,,vegetation,2026-01-06 00:00:00,1662.63,WO-0006706,steel_lattice,as_occurred
TLS-01290,2026-01-06 00:00:00,,,routine,2026-01-06 00:00:00,523.55,WO-0006707,steel_lattice,as_occurred
WMN-03264,2026-01-06 00:00:00,,,routine,2026-01-06 00:00:00,145.71,WO-0006708,ductile_iron,as_occurred
DFR-01484,2026-01-06 00:00:00,,,inspection,2026-01-06 00:00:00,764.85,WO-0006709,concrete_pole,as_occurred
DFR-01565,2026-01-07 00:00:00,,,inspection,2026-01-07 00:00:00,669.42,WO-0006710,wood_pole,as_occurred
DSS-00230,2026-01-07 00:00:00,,,vegetation,2026-01-07 00:00:00,1399.1,WO-0006711,standard,as_occurred
TLS-01017,2026-01-07 00:00:00,,,inspection,2026-01-07 00:00:00,2819.4,WO-0006712,steel_monopole,as_occurred
TLS-00629,2026-01-07 00:00:00,,,inspection,2026-01-07 00:00:00,1577.75,WO-0006713,steel_monopole,as_occurred
DFR-01312,2026-01-07 00:00:00,,,routine,2026-01-07 00:00:00,504.45,WO-0006714,underground,as_occurred
