scenario_id,hazard,asset_id,bucket,timestamp,failure_type,restore_hours,is_functional
BASE-20240817-083,baseline,PMP-02479,1,2024-08-17 06:00:00,physical,21.0,False
BASE-20240817-083,baseline,WMN-02949,1,2024-08-17 06:00:00,physical,9.0,False
BASE-20240817-083,baseline,WMN-02995,1,2024-08-17 06:00:00,physical,19.5,False
BASE-20240817-083,baseline,PMP-02430,2,2024-08-17 12:00:00,physical,27.7,False
BASE-20240817-083,baseline,WMN-02815,2,2024-08-17 12:00:00,physical,11.0,False
BASE-20240817-083,baseline,WMN-02789,3,2024-08-17 18:00:00,physical,8.9,False
BASE-20241211-084,baseline,DFR-01328,0,2024-12-11 00:00:00,physical,5.8,False
BASE-20241211-084,baseline,TNK-02550,1,2024-12-11 06:00:00,physical,5.5,False
BASE-20241211-084,baseline,WMN-03393,2,2024-12-11 12:00:00,physical,14.7,False
HURR-20260611-085,hurricane,TNK-02608,0,2026-06-11 00:00:00,physical,15.4,False
HURR-20260611-085,hurricane,WMN-03107,3,2026-06-11 18:00:00,physical,24.0,False
HURR-20260611-085,hurricane,WMN-03155,3,2026-06-11 18:00:00,physical,19.9,False
HURR-20260611-085,hurricane,TSS-00015,5,2026-06-12 06:00:00,physical,69.6,False
HURR-20260611-085,hurricane,WMN-02920,5,2026-06-12 06:00:00,physical,26.5,False
HURR-20260611-085,hurricane,WMN-03303,5,2026-06-12 06:00:00,physical,13.2,False
HURR-20260611-085,hurricane,DFR-01368,6,2026-06-12 12:00:00,physical,7.6,False
HURR-20260611-085,hurricane,DFR-01395,6,2026-06-12 12:00:00,physical,12.3,False
HURR-20260611-085,hurricane,DFR-01561,6,2026-06-12 12:00:00,physical,4.9,False
HURR-20260611-085,hurricane,PMP-02464,6,2026-06-12 12:00:00,physical,20.8,False
HURR-20260611-085,hurricane,TLS-00472,7,2026-06-12 18:00:00,physical,5.1,False
HURR-20260611-085,hurricane,DFR-01717,7,2026-06-12 18:00:00,physical,7.8,False
HURR-20260611-085,hurricane,DFR-01959,7,2026-06-12 18:00:00,physical,6.4,False
HURR-20260611-085,hurricane,PMP-02253,7,2026-06-12 18:00:00,physical,13.3,False
HURR-20260611-085,hurricane,PMP-02273,7,2026-06-12 18:00:00,physical,27.8,False
HURR-20260611-085,hurricane,WMN-03026,8,2026-06-13 00:00:00,physical,31.8,False
HURR-20260611-085,hurricane,DSS-00343,8,2026-06-13 00:00:00,physical,9.7,False
HURR-20260611-085,hurricane,DSS-00382,8,2026-06-13 00:00:00,physical,14.9,False
HURR-20260611-085,hurricane,TLS-00998,9,2026-06-13 06:00:00,physical,14.6,False
HURR-20260611-085,hurricane,WMN-03299,9,2026-06-13 06:00:00,physical,18.6,False
HURR-20260611-085,hurricane,WMN-03311,9,2026-06-13 06:00:00,physical,33.6,False
HURR-20260611-085,hurricane,PMP-02465,10,2026-06-13 12:00:00,physical,51.9,False
HURR-20260611-085,hurricane,WMN-03075,10,2026-06-13 12:00:00,physical,10.4,False
HURR-20260611-085,hurricane,WMN-03232,10,2026-06-13 12:00:00,physical,19.0,False
HURR-20260611-085,hurricane,WMN-03456,10,2026-06-13 12:00:00,physical,32.3,False
HURR-20260611-085,hurricane,WMN-02840,11,2026-06-13 18:00:00,physical,24.0,False
HURR-20260611-085,hurricane,TLS-00617,11,2026-06-13 18:00:00,physical,6.7,False
HURR-20260611-085,hurricane,WMN-02693,11,2026-06-13 18:00:00,physical,13.6,False
HURR-20260611-085,hurricane,WMN-02760,11,2026-06-13 18:00:00,physical,17.2,False
HURR-20260611-085,hurricane,WMN-03283,11,2026-06-13 18:00:00,physical,27.8,False
HURR-20251231-086,hurricane,TLS-00703,0,2025-12-31 00:00:00,physical,9.4,False
HURR-20251231-086,hurricane,WMN-03154,1,2025-12-31 06:00:00,physical,16.1,False
HURR-20251231-086,hurricane,WMN-03354,1,2025-12-31 06:00:00,physical,19.1,False
HURR-20251231-086,hurricane,TLS-00444,2,2025-12-31 12:00:00,physical,22.5,False
HURR-20251231-086,hurricane,WMN-03301,2,2025-12-31 12:00:00,physical,11.6,False
HURR-20251231-086,hurricane,WMN-03038,3,2025-12-31 18:00:00,physical,25.8,False
HURR-20251231-086,hurricane,WMN-03228,3,2025-12-31 18:00:00,physical,31.0,False
HURR-20251231-086,hurricane,DFR-01571,4,2026-01-01 00:00:00,physical,7.1,False
HURR-20251231-086,hurricane,DSS-00168,5,2026-01-01 06:00:00,physical,22.4,False
HURR-20251231-086,hurricane,WMN-02776,5,2026-01-01 06:00:00,physical,36.4,False
HURR-20251231-086,hurricane,WMN-03296,5,2026-01-01 06:00:00,physical,12.6,False
HURR-20251231-086,hurricane,WMN-03444,6,2026-01-01 12:00:00,physical,15.6,False
HURR-20251231-086,hurricane,WMN-03102,6,2026-01-01 12:00:00,physical,17.4,False
HURR-20251231-086,hurricane,WMN-03059,6,2026-01-01 12:00:00,physical,24.2,False
HURR-20251231-086,hurricane,WMN-02854,6,2026-01-01 12:00:00,physical,13.5,False
HURR-20251231-086,hurricane,PMP-02385,6,2026-01-01 12:00:00,physical,19.2,False
HURR-20251231-086,hurricane,PMP-02260,6,2026-01-01 12:00:00,physical,27.9,False
HURR-20251231-086,hurricane,WTP-02215,6,2026-01-01 12:00:00,physical,56.5,False
HURR-20251231-086,hurricane,INT-03483,7,2026-01-01 18:00:00,physical,6.5,False
HURR-20251231-086,hurricane,WMN-02812,7,2026-01-01 18:00:00,physical,14.3,False
HURR-20251231-086,hurricane,PMP-02465,7,2026-01-01 18:00:00,physical,19.0,False
HURR-20251231-086,hurricane,PMP-02346,7,2026-01-01 18:00:00,physical,31.2,False
HURR-20251231-086,hurricane,PMP-02299,7,2026-01-01 18:00:00,physical,21.7,False
HURR-20251231-086,hurricane,PMP-02273,7,2026-01-01 18:00:00,physical,16.1,False
HURR-20251231-086,hurricane,PMP-02233,7,2026-01-01 18:00:00,physical,25.6,False
HURR-20251231-086,hurricane,RCL-02037,7,2026-01-01 18:00:00,physical,14.0,False
HURR-20251231-086,hurricane,DFR-01991,7,2026-01-01 18:00:00,physical,12.1,False
HURR-20251231-086,hurricane,DFR-01910,7,2026-01-01 18:00:00,physical,6.8,False
HURR-20251231-086,hurricane,DFR-01889,7,2026-01-01 18:00:00,physical,8.4,False
HURR-20251231-086,hurricane,DFR-01849,7,2026-01-01 18:00:00,physical,5.6,False
HURR-20251231-086,hurricane,RCL-02015,7,2026-01-01 18:00:00,physical,2.8,False
HURR-20251231-086,hurricane,DFR-01766,7,2026-01-01 18:00:00,physical,11.4,False
HURR-20251231-086,hurricane,DFR-01727,7,2026-01-01 18:00:00,physical,9.4,False
HURR-20251231-086,hurricane,DFR-01689,7,2026-01-01 18:00:00,physical,13.2,False
HURR-20251231-086,hurricane,DFR-01640,7,2026-01-01 18:00:00,physical,24.0,False
HURR-20251231-086,hurricane,DFR-01500,7,2026-01-01 18:00:00,physical,5.2,False
HURR-20251231-086,hurricane,DFR-01495,7,2026-01-01 18:00:00,physical,7.7,False
HURR-20251231-086,hurricane,DFR-01461,7,2026-01-01 18:00:00,physical,9.0,False
HURR-20251231-086,hurricane,DFR-01440,7,2026-01-01 18:00:00,physical,4.6,False
HURR-20251231-086,hurricane,DFR-01395,7,2026-01-01 18:00:00,physical,5.2,False
HURR-20251231-086,hurricane,TLS-01066,7,2026-01-01 18:00:00,physical,9.2,False
HURR-20251231-086,hurricane,TLS-00826,7,2026-01-01 18:00:00,physical,13.1,False
HURR-20251231-086,hurricane,DFR-01813,7,2026-01-01 18:00:00,physical,11.2,False
HURR-20251231-086,hurricane,WMN-03341,8,2026-01-02 00:00:00,physical,20.2,False
HURR-20251231-086,hurricane,WMN-02717,8,2026-01-02 00:00:00,physical,12.3,False
HURR-20251231-086,hurricane,PMP-02395,8,2026-01-02 00:00:00,physical,9.1,False
HURR-20251231-086,hurricane,PMP-02437,8,2026-01-02 00:00:00,physical,16.1,False
HURR-20251231-086,hurricane,PMP-02247,8,2026-01-02 00:00:00,physical,15.0,False
HURR-20251231-086,hurricane,TLS-00441,8,2026-01-02 00:00:00,physical,10.4,False
HURR-20251231-086,hurricane,DSS-00261,8,2026-01-02 00:00:00,physical,19.4,False
HURR-20251231-086,hurricane,DSS-00243,8,2026-01-02 00:00:00,physical,48.0,False
HURR-20251231-086,hurricane,PMP-02345,8,2026-01-02 00:00:00,physical,23.6,False
HURR-20251231-086,hurricane,WMN-03372,9,2026-01-02 06:00:00,physical,23.3,False
HURR-20251231-086,hurricane,PMP-02479,9,2026-01-02 06:00:00,physical,30.1,False
HURR-20251231-086,hurricane,PMP-02430,9,2026-01-02 06:00:00,physical,16.9,False
HURR-20251231-086,hurricane,WMN-02932,9,2026-01-02 06:00:00,physical,30.4,False
HURR-20251231-086,hurricane,PMP-02291,9,2026-01-02 06:00:00,physical,11.9,False
HURR-20251231-086,hurricane,PMP-02285,9,2026-01-02 06:00:00,physical,15.5,False
HURR-20251231-086,hurricane,TLS-01197,10,2026-01-02 12:00:00,physical,9.1,False
HURR-20251231-086,hurricane,PMP-02271,10,2026-01-02 12:00:00,physical,13.0,False
HURR-20251231-086,hurricane,PMP-02275,10,2026-01-02 12:00:00,physical,9.4,False
HURR-20251231-086,hurricane,WMN-03053,10,2026-01-02 12:00:00,physical,14.4,False
HURR-20251231-086,hurricane,DSS-00303,11,2026-01-02 18:00:00,physical,8.2,False
HURR-20251231-086,hurricane,DSS-00145,11,2026-01-02 18:00:00,physical,19.3,False
HURR-20251231-086,hurricane,WMN-03008,11,2026-01-02 18:00:00,physical,14.3,False
HURR-20251231-086,hurricane,PMP-02261,5,2026-01-01 06:00:00,functional_power_loss,15.2,True
HURR-20251231-086,hurricane,PMP-02311,6,2026-01-01 12:00:00,functional_power_loss,14.9,True
HEAT-20260422-087,heatwave,DFR-01456,0,2026-04-22 00:00:00,physical,5.4,False
HEAT-20260422-087,heatwave,WMN-02968,1,2026-04-22 06:00:00,physical,24.4,False
HEAT-20260422-087,heatwave,WMN-03372,4,2026-04-23 00:00:00,physical,8.8,False
HEAT-20260422-087,heatwave,TLS-01117,5,2026-04-23 06:00:00,physical,9.9,False
HEAT-20260422-087,heatwave,DSS-00342,6,2026-04-23 12:00:00,physical,14.3,False
HEAT-20260422-087,heatwave,WMN-03444,6,2026-04-23 12:00:00,physical,29.7,False
HEAT-20260422-087,heatwave,DFR-01451,7,2026-04-23 18:00:00,physical,11.8,False
HEAT-20260422-087,heatwave,WMN-03283,7,2026-04-23 18:00:00,physical,11.6,False
HEAT-20260422-087,heatwave,TSS-00029,9,2026-04-24 06:00:00,physical,20.9,False
HEAT-20260422-087,heatwave,DFR-01858,9,2026-04-24 06:00:00,physical,3.4,False
HEAT-20260422-087,heatwave,WMN-02856,9,2026-04-24 06:00:00,physical,18.0,False
HEAT-20260422-087,heatwave,PMP-02453,10,2026-04-24 12:00:00,physical,25.0,False
HEAT-20260422-087,heatwave,DSS-00394,10,2026-04-24 12:00:00,physical,21.3,False
HEAT-20260422-087,heatwave,DSS-00080,10,2026-04-24 12:00:00,physical,31.2,False
HEAT-20260422-087,heatwave,DSS-00302,10,2026-04-24 12:00:00,physical,48.1,False
HEAT-20260422-087,heatwave,WMN-03299,11,2026-04-24 18:00:00,physical,8.2,False
HEAT-20260422-087,heatwave,WMN-02776,13,2026-04-25 06:00:00,physical,31.1,False
HEAT-20260422-087,heatwave,DFR-01901,14,2026-04-25 12:00:00,physical,3.1,False
HEAT-20260422-087,heatwave,WMN-02835,16,2026-04-26 00:00:00,physical,22.7,False
HEAT-20260422-087,heatwave,WMN-02945,16,2026-04-26 00:00:00,physical,14.2,False
HEAT-20260422-087,heatwave,DSS-00198,17,2026-04-26 06:00:00,physical,13.6,False
HEAT-20260422-087,heatwave,WMN-03154,18,2026-04-26 12:00:00,physical,20.1,False
HEAT-20260422-087,heatwave,WMN-03364,19,2026-04-26 18:00:00,physical,23.3,False
HEAT-20260422-087,heatwave,PMP-02343,14,2026-04-25 12:00:00,functional_power_loss,48.6,True
HEAT-20260422-087,heatwave,PMP-02401,10,2026-04-24 12:00:00,functional_power_loss,14.4,True
HEAT-20260422-087,heatwave,PMP-02362,10,2026-04-24 12:00:00,functional_power_loss,22.7,True
HEAT-20260422-088,heatwave,DFR-01541,0,2026-04-22 00:00:00,physical,4.0,False
HEAT-20260422-088,heatwave,DFR-01464,1,2026-04-22 06:00:00,physical,7.3,False
HEAT-20260422-088,heatwave,TNK-02627,2,2026-04-22 12:00:00,physical,8.6,False
HEAT-20260422-088,heatwave,WMN-03061,5,2026-04-23 06:00:00,physical,14.6,False
HEAT-20260422-088,heatwave,WMN-03444,5,2026-04-23 06:00:00,physical,20.4,False
HEAT-20260422-088,heatwave,DSS-00364,6,2026-04-23 12:00:00,physical,15.0,False
HEAT-20260422-088,heatwave,WMN-03075,6,2026-04-23 12:00:00,physical,17.0,False
HEAT-20260422-088,heatwave,WMN-03139,7,2026-04-23 18:00:00,physical,21.3,False
HEAT-20260422-088,heatwave,WMN-02728,8,2026-04-24 00:00:00,physical,31.4,False
HEAT-20260422-088,heatwave,WMN-02821,9,2026-04-24 06:00:00,physical,18.3,False
HEAT-20260422-088,heatwave,TLS-00850,9,2026-04-24 06:00:00,physical,9.4,False
HEAT-20260422-088,heatwave,DFR-01418,9,2026-04-24 06:00:00,physical,16.0,False
HEAT-20260422-088,heatwave,WMN-02678,10,2026-04-24 12:00:00,physical,8.3,False
HEAT-20260422-088,heatwave,DFR-01514,11,2026-04-24 18:00:00,physical,11.2,False
HEAT-20260422-088,heatwave,DSS-00394,14,2026-04-25 12:00:00,physical,25.2,False
HEAT-20260422-088,heatwave,WMN-02815,15,2026-04-25 18:00:00,physical,17.4,False
HEAT-20260422-088,heatwave,PMP-02305,16,2026-04-26 00:00:00,physical,25.7,False
HEAT-20260422-088,heatwave,WMN-02747,16,2026-04-26 00:00:00,physical,18.5,False
HEAT-20260422-088,heatwave,WMN-03429,18,2026-04-26 12:00:00,physical,8.2,False
HEAT-20260422-088,heatwave,WMN-03079,18,2026-04-26 12:00:00,physical,14.8,False
HEAT-20260422-088,heatwave,DSS-00258,18,2026-04-26 12:00:00,physical,33.6,False
HEAT-20260422-088,heatwave,PMP-02286,18,2026-04-26 12:00:00,physical,25.1,False
HEAT-20260422-088,heatwave,DFR-01488,19,2026-04-26 18:00:00,physical,12.7,False
HEAT-20260422-088,heatwave,WMN-03154,20,2026-04-27 00:00:00,physical,15.9,False
HEAT-20260422-088,heatwave,WMN-03299,20,2026-04-27 00:00:00,physical,16.1,False
HEAT-20260422-088,heatwave,PMP-02440,21,2026-04-27 06:00:00,physical,10.9,False
HEAT-20260422-088,heatwave,WMN-02758,21,2026-04-27 06:00:00,physical,10.0,False
HEAT-20260422-088,heatwave,WMN-02801,21,2026-04-27 06:00:00,physical,28.8,False
HEAT-20260422-088,heatwave,TLS-01260,23,2026-04-27 18:00:00,physical,10.4,False
HEAT-20260422-088,heatwave,WMN-02810,23,2026-04-27 18:00:00,physical,18.0,False
HEAT-20260422-088,heatwave,WMN-03269,23,2026-04-27 18:00:00,physical,10.6,False
HEAT-20260422-088,heatwave,DFR-01586,25,2026-04-28 06:00:00,physical,6.4,False
HEAT-20260422-088,heatwave,WMN-03129,25,2026-04-28 06:00:00,physical,19.2,False
HEAT-20260422-088,heatwave,WMN-03296,25,2026-04-28 06:00:00,physical,11.2,False
HEAT-20260422-088,heatwave,WMN-03334,26,2026-04-28 12:00:00,physical,26.9,False
HEAT-20260422-088,heatwave,WMN-02776,26,2026-04-28 12:00:00,physical,11.1,False
HEAT-20260422-088,heatwave,WMN-02949,27,2026-04-28 18:00:00,physical,25.8,False
HEAT-20260422-088,heatwave,PMP-02301,18,2026-04-26 12:00:00,functional_power_loss,20.7,True
HEAT-20260422-088,heatwave,PMP-02297,10,2026-04-24 12:00:00,functional_power_loss,28.4,True
HEAT-20260422-088,heatwave,PMP-02422,6,2026-04-23 12:00:00,functional_power_loss,13.5,True
HEAT-20260422-088,heatwave,PMP-02362,14,2026-04-25 12:00:00,functional_power_loss,18.4,True
HEAT-20260120-089,heatwave,WMN-03043,0,2026-01-20 00:00:00,physical,19.3,False
HEAT-20260120-089,heatwave,WMN-03433,0,2026-01-20 00:00:00,physical,22.3,False
HEAT-20260120-089,heatwave,PMP-02401,1,2026-01-20 06:00:00,physical,41.3,False
HEAT-20260120-089,heatwave,DFR-01441,2,2026-01-20 12:00:00,physical,4.8,False
HEAT-20260120-089,heatwave,WMN-02781,2,2026-01-20 12:00:00,physical,28.1,False
HEAT-20260120-089,heatwave,WMN-02823,2,2026-01-20 12:00:00,physical,16.6,False
HEAT-20260120-089,heatwave,WMN-02978,2,2026-01-20 12:00:00,physical,25.7,False
HEAT-20260120-089,heatwave,WMN-03026,2,2026-01-20 12:00:00,physical,33.0,False
HEAT-20260120-089,heatwave,TLS-00542,3,2026-01-20 18:00:00,physical,7.4,False
HEAT-20260120-089,heatwave,WMN-02685,4,2026-01-21 00:00:00,physical,55.5,False
HEAT-20260120-089,heatwave,WMN-03303,4,2026-01-21 00:00:00,physical,17.6,False
HEAT-20260120-089,heatwave,DFR-01526,5,2026-01-21 06:00:00,physical,15.5,False
HEAT-20260120-089,heatwave,WMN-02805,5,2026-01-21 06:00:00,physical,25.2,False
HEAT-20260120-089,heatwave,WMN-03014,7,2026-01-21 18:00:00,physical,25.6,False
HEAT-20260120-089,heatwave,DFR-01423,7,2026-01-21 18:00:00,physical,21.2,False
HEAT-20260120-089,heatwave,DSS-00097,7,2026-01-21 18:00:00,physical,39.6,False
HEAT-20260120-089,heatwave,DSS-00262,7,2026-01-21 18:00:00,physical,20.4,False
HEAT-20260120-089,heatwave,WMN-02812,8,2026-01-22 00:00:00,physical,16.1,False
HEAT-20260120-089,heatwave,DSS-00093,10,2026-01-22 12:00:00,physical,19.2,False
HEAT-20260120-089,heatwave,DSS-00312,10,2026-01-22 12:00:00,physical,16.7,False
HEAT-20260120-089,heatwave,RCL-02159,10,2026-01-22 12:00:00,physical,10.8,False
HEAT-20260120-089,heatwave,PMP-02395,10,2026-01-22 12:00:00,physical,22.9,False
HEAT-20260120-089,heatwave,WMN-03315,12,2026-01-23 00:00:00,physical,22.1,False
HEAT-20260120-089,heatwave,DSS-00398,14,2026-01-23 12:00:00,physical,24.8,False
HEAT-20260120-089,heatwave,DFR-01915,14,2026-01-23 12:00:00,physical,4.3,False
HEAT-20260120-089,heatwave,DSS-00364,14,2026-01-23 12:00:00,physical,30.4,False
HEAT-20260120-089,heatwave,DSS-00348,14,2026-01-23 12:00:00,physical,14.2,False
HEAT-20260120-089,heatwave,DSS-00274,14,2026-01-23 12:00:00,physical,22.1,False
HEAT-20260120-089,heatwave,DSS-00258,14,2026-01-23 12:00:00,physical,21.4,False
HEAT-20260120-089,heatwave,DSS-00073,14,2026-01-23 12:00:00,physical,26.1,False
HEAT-20260120-089,heatwave,TNK-02661,15,2026-01-23 18:00:00,physical,6.3,False
HEAT-20260120-089,heatwave,DFR-01491,16,2026-01-24 00:00:00,physical,10.5,False
HEAT-20260120-089,heatwave,DFR-01875,16,2026-01-24 00:00:00,physical,4.8,False
HEAT-20260120-089,heatwave,WMN-03173,16,2026-01-24 00:00:00,physical,12.1,False
HEAT-20260120-089,heatwave,WMN-03469,18,2026-01-24 12:00:00,physical,16.9,False
HEAT-20260120-089,heatwave,PMP-02268,18,2026-01-24 12:00:00,physical,24.7,False
HEAT-20260120-089,heatwave,WMN-03191,18,2026-01-24 12:00:00,physical,14.3,False
HEAT-20260120-089,heatwave,DSS-00082,18,2026-01-24 12:00:00,physical,27.1,False
HEAT-20260120-089,heatwave,DSS-00063,18,2026-01-24 12:00:00,physical,35.8,False
HEAT-20260120-089,heatwave,WMN-02990,19,2026-01-24 18:00:00,physical,16.4,False
HEAT-20260120-089,heatwave,WMN-03154,20,2026-01-25 00:00:00,physical,32.6,False
HEAT-20260120-089,heatwave,DFR-01397,21,2026-01-25 06:00:00,physical,15.4,False
HEAT-20260120-089,heatwave,WMN-03187,21,2026-01-25 06:00:00,physical,27.2,False
HEAT-20260120-089,heatwave,WMN-02776,22,2026-01-25 12:00:00,physical,22.5,False
HEAT-20260120-089,heatwave,WMN-02747,22,2026-01-25 12:00:00,physical,15.2,False
HEAT-20260120-089,heatwave,WMN-02815,23,2026-01-25 18:00:00,physical,16.9,False
HEAT-20260120-089,heatwave,WMN-03059,25,2026-01-26 06:00:00,physical,17.7,False
HEAT-20260120-089,heatwave,WMN-02857,26,2026-01-26 12:00:00,physical,17.2,False
HEAT-20260120-089,heatwave,WMN-02979,27,2026-01-26 18:00:00,physical,15.5,False
HEAT-20260120-089,heatwave,WMN-03034,27,2026-01-26 18:00:00,physical,20.0,False
HEAT-20260120-089,heatwave,PMP-02392,14,2026-01-23 12:00:00,functional_power_loss,26.3,True
HEAT-20260120-089,heatwave,PMP-02230,18,2026-01-24 12:00:00,functional_power_loss,17.1,True
HEAT-20260120-089,heatwave,PMP-02294,18,2026-01-24 12:00:00,functional_power_loss,26.1,True
HEAT-20260120-089,heatwave,PMP-02301,14,2026-01-23 12:00:00,functional_power_loss,20.4,True
HEAT-20260120-089,heatwave,PMP-02305,7,2026-01-21 18:00:00,functional_power_loss,30.5,True
HEAT-20260120-089,heatwave,PMP-02475,7,2026-01-21 18:00:00,functional_power_loss,30.7,True
HEAT-20260120-089,heatwave,PMP-02370,10,2026-01-22 12:00:00,functional_power_loss,17.9,True
HEAT-20260120-089,heatwave,PMP-02491,10,2026-01-22 12:00:00,functional_power_loss,15.1,True
HEAT-20260120-089,heatwave,PMP-02415,14,2026-01-23 12:00:00,functional_power_loss,25.9,True
HEAT-20260120-089,heatwave,PMP-02297,18,2026-01-24 12:00:00,functional_power_loss,18.8,True
HEAT-20260120-089,heatwave,PMP-02422,14,2026-01-23 12:00:00,functional_power_loss,52.5,True
HEAT-20260406-090,heatwave,DSS-00336,2,2026-04-06 12:00:00,physical,28.5,False
HEAT-20260406-090,heatwave,WMN-03224,2,2026-04-06 12:00:00,physical,15.1,False
HEAT-20260406-090,heatwave,WMN-03243,2,2026-04-06 12:00:00,physical,14.5,False
HEAT-20260406-090,heatwave,WMN-03315,2,2026-04-06 12:00:00,physical,25.0,False
HEAT-20260406-090,heatwave,WMN-02812,3,2026-04-06 18:00:00,physical,18.0,False
HEAT-20260406-090,heatwave,WMN-02853,6,2026-04-07 12:00:00,physical,31.9,False
HEAT-20260406-090,heatwave,DSS-00306,7,2026-04-07 18:00:00,physical,26.1,False
HEAT-20260406-090,heatwave,DFR-01700,9,2026-04-08 06:00:00,physical,4.9,False
HEAT-20260406-090,heatwave,DSS-00082,10,2026-04-08 12:00:00,physical,19.9,False
HEAT-20260406-090,heatwave,DSS-00358,10,2026-04-08 12:00:00,physical,9.0,False
HEAT-20260406-090,heatwave,TLS-01051,10,2026-04-08 12:00:00,physical,6.3,False
HEAT-20260406-090,heatwave,PMP-02319,10,2026-04-08 12:00:00,physical,14.3,False
HEAT-20260406-090,heatwave,PMP-02522,10,2026-04-08 12:00:00,physical,13.3,False
HEAT-20260406-090,heatwave,WMN-03240,14,2026-04-09 12:00:00,physical,9.5,False
HEAT-20260406-090,heatwave,WMN-02815,14,2026-04-09 12:00:00,physical,24.8,False
HEAT-20260406-090,heatwave,DSS-00394,14,2026-04-09 12:00:00,physical,19.0,False
HEAT-20260406-090,heatwave,DSS-00259,14,2026-04-09 12:00:00,physical,26.6,False
HEAT-20260406-090,heatwave,DSS-00337,14,2026-04-09 12:00:00,physical,18.2,False
HEAT-20260406-090,heatwave,DSS-00080,14,2026-04-09 12:00:00,physical,14.0,False
HEAT-20260406-090,heatwave,DSS-00364,14,2026-04-09 12:00:00,physical,10.7,False
HEAT-20260406-090,heatwave,DFR-01495,17,2026-04-10 06:00:00,physical,5.9,False
HEAT-20260406-090,heatwave,WMN-03107,17,2026-04-10 06:00:00,physical,9.8,False
HEAT-20260406-090,heatwave,PMP-02431,18,2026-04-10 12:00:00,physical,25.2,False
HEAT-20260406-090,heatwave,WMN-02750,19,2026-04-10 18:00:00,physical,13.0,False
HEAT-20260406-090,heatwave,WMN-03456,19,2026-04-10 18:00:00,physical,28.4,False
HEAT-20260406-090,heatwave,TLS-00696,20,2026-04-11 00:00:00,physical,5.1,False
HEAT-20260406-090,heatwave,DFR-01835,21,2026-04-11 06:00:00,physical,7.8,False
HEAT-20260406-090,heatwave,PMP-02395,21,2026-04-11 06:00:00,physical,19.4,False
HEAT-20260406-090,heatwave,WMN-03322,23,2026-04-11 18:00:00,physical,15.1,False
HEAT-20260406-090,heatwave,PMP-02343,18,2026-04-10 12:00:00,functional_power_loss,13.1,True
HEAT-20260406-090,heatwave,PMP-02230,10,2026-04-08 12:00:00,functional_power_loss,24.4,True
HEAT-20260406-090,heatwave,PMP-02294,10,2026-04-08 12:00:00,functional_power_loss,28.5,True
HEAT-20260406-090,heatwave,PMP-02524,15,2026-04-09 18:00:00,functional_power_loss,24.1,True
HEAT-20260406-090,heatwave,PMP-02525,14,2026-04-09 12:00:00,functional_power_loss,17.1,True
HEAT-20260406-090,heatwave,PMP-02297,18,2026-04-10 12:00:00,functional_power_loss,16.8,True
HEAT-20260406-090,heatwave,PMP-02422,14,2026-04-09 12:00:00,functional_power_loss,47.0,True
HEAT-20260406-090,heatwave,PMP-02362,14,2026-04-09 12:00:00,functional_power_loss,24.5,True
HEAT-20251230-091,heatwave,WMN-03177,1,2025-12-30 06:00:00,physical,35.5,False
HEAT-20251230-091,heatwave,WMN-03444,1,2025-12-30 06:00:00,physical,13.7,False
HEAT-20251230-091,heatwave,WMN-02815,2,2025-12-30 12:00:00,physical,19.3,False
HEAT-20251230-091,heatwave,WMN-02944,3,2025-12-30 18:00:00,physical,56.0,False
HEAT-20251230-091,heatwave,DFR-01593,5,2025-12-31 06:00:00,physical,14.2,False
HEAT-20251230-091,heatwave,WMN-02805,5,2025-12-31 06:00:00,physical,35.6,False
HEAT-20251230-091,heatwave,WMN-03083,6,2025-12-31 12:00:00,physical,30.0,False
HEAT-20251230-091,heatwave,WMN-03053,7,2025-12-31 18:00:00,physical,15.0,False
HEAT-20251230-091,heatwave,WMN-02879,7,2025-12-31 18:00:00,physical,13.2,False
HEAT-20251230-091,heatwave,DSS-00369,7,2025-12-31 18:00:00,physical,15.6,False
HEAT-20251230-091,heatwave,WMN-02821,7,2025-12-31 18:00:00,physical,29.3,False
HEAT-20251230-091,heatwave,DFR-01697,9,2026-01-01 06:00:00,physical,4.3,False
HEAT-20251230-091,heatwave,PMP-02268,9,2026-01-01 06:00:00,physical,33.9,False
HEAT-20251230-091,heatwave,WMN-03190,9,2026-01-01 06:00:00,physical,16.9,False
HEAT-20251230-091,heatwave,DSS-00080,10,2026-01-01 12:00:00,physical,18.1,False
HEAT-20251230-091,heatwave,DSS-00258,10,2026-01-01 12:00:00,physical,43.6,False
HEAT-20251230-091,heatwave,DSS-00379,10,2026-01-01 12:00:00,physical,17.9,False
HEAT-20251230-091,heatwave,DFR-01462,11,2026-01-01 18:00:00,physical,13.8,False
HEAT-20251230-091,heatwave,RCL-02142,12,2026-01-02 00:00:00,physical,8.2,False
HEAT-20251230-091,heatwave,DSS-00278,13,2026-01-02 06:00:00,physical,24.2,False
HEAT-20251230-091,heatwave,DFR-01772,14,2026-01-02 12:00:00,physical,7.2,False
HEAT-20251230-091,heatwave,WMN-03154,14,2026-01-02 12:00:00,physical,8.7,False
HEAT-20251230-091,heatwave,DSS-00093,14,2026-01-02 12:00:00,physical,42.2,False
HEAT-20251230-091,heatwave,DSS-00364,14,2026-01-02 12:00:00,physical,21.6,False
HEAT-20251230-091,heatwave,WMN-03045,15,2026-01-02 18:00:00,physical,32.2,False
